txn_id,item_name,qty,price
TXN-12206,Aashirvaad Atta 5kg,4,193
TXN-12207,Basmati Rice 1kg,1,159
TXN-12208,Cardamom 100g,4,336
TXN-12209,Sugar 1kg,4,34
TXN-12210,Lux Soap,4,389
TXN-12211,Cardamom 100g,2,100
TXN-12212,Lux Soap,2,490
TXN-12213,Aashirvaad Atta 5kg,5,82
TXN-12214,Basmati Rice 1kg,5,259
TXN-12215,Aashirvaad Atta 5kg,4,364
TXN-12216,Basmati Rice 1kg,2,368
TXN-12217,Tur Dal Loose,3,186
TXN-12218,Basmati Rice 1kg,1,236
TXN-12219,Tur Dal Loose,1,65
TXN-12220,Lux Soap,2,458
TXN-12221,Cardamom 100g,5,292
TXN-12222,Basmati Rice 1kg,2,273
TXN-12223,Sugar 1kg,2,320
TXN-12224,Sugar 1kg,3,206
TXN-12225,Lux Soap,5,385
TXN-12226,Cardamom 100g,3,134
TXN-12227,Aashirvaad Atta 5kg,4,352
TXN-12228,Tata Tea Gold,1,194
TXN-12229,Aashirvaad Atta 5kg,3,350
TXN-12230,Basmati Rice 1kg,2,43
TXN-12231,Lux Soap,2,379
TXN-12232,Sugar 1kg,3,191
TXN-12233,Lux Soap,3,304
TXN-12234,Basmati Rice 1kg,5,436
TXN-12235,Sugar 1kg,3,58
TXN-12236,Sugar 1kg,2,159
TXN-12237,Aashirvaad Atta 5kg,1,173
TXN-12238,Basmati Rice 1kg,1,171
TXN-12239,Aashirvaad Atta 5kg,4,425
TXN-12240,Cardamom 100g,5,144
TXN-12241,Aashirvaad Atta 5kg,4,153
TXN-12242,Aashirvaad Atta 5kg,3,140
TXN-12243,Tur Dal Loose,4,145
TXN-12244,Basmati Rice 1kg,3,247
TXN-12245,Tur Dal Loose,3,476
TXN-12246,Basmati Rice 1kg,3,119
TXN-12247,Cardamom 100g,1,230
TXN-12248,Tur Dal Loose,5,347
TXN-12249,Aashirvaad Atta 5kg,2,256
TXN-12250,Tur Dal Loose,3,296
TXN-12251,Tata Tea Gold,3,95
TXN-12252,Cardamom 100g,4,446
TXN-12253,Tata Tea Gold,3,193
TXN-12254,Tata Tea Gold,4,396
TXN-12255,Tur Dal Loose,2,350
TXN-12256,Sugar 1kg,1,195
TXN-12257,Aashirvaad Atta 5kg,5,235
TXN-12258,Basmati Rice 1kg,3,406
TXN-12259,Lux Soap,2,93
TXN-12260,Aashirvaad Atta 5kg,5,213
TXN-12261,Lux Soap,5,439
TXN-12262,Aashirvaad Atta 5kg,3,259
TXN-12263,Tata Tea Gold,5,256
TXN-12264,Sugar 1kg,3,157
TXN-12265,Basmati Rice 1kg,5,432
TXN-12266,Sugar 1kg,5,140
TXN-12267,Tur Dal Loose,1,112
TXN-12268,Sugar 1kg,1,441
TXN-12269,Tur Dal Loose,1,114
TXN-12270,Sugar 1kg,1,286
TXN-12271,Cardamom 100g,3,260
TXN-12272,Aashirvaad Atta 5kg,1,98
TXN-12273,Sugar 1kg,3,239
TXN-12274,Tur Dal Loose,3,91
TXN-12275,Lux Soap,1,30
TXN-12276,Aashirvaad Atta 5kg,2,241
TXN-12277,Cardamom 100g,2,374
TXN-12278,Aashirvaad Atta 5kg,1,128
TXN-12279,Basmati Rice 1kg,5,77
TXN-12280,Cardamom 100g,4,246
TXN-12281,Sugar 1kg,2,385
TXN-12282,Sugar 1kg,5,49
TXN-12283,Aashirvaad Atta 5kg,1,477
TXN-12284,Sugar 1kg,4,136
TXN-12285,Aashirvaad Atta 5kg,3,403
TXN-12286,Aashirvaad Atta 5kg,2,385
TXN-12287,Sugar 1kg,3,416
TXN-12288,Aashirvaad Atta 5kg,5,186
TXN-12289,Aashirvaad Atta 5kg,2,40
TXN-12290,Tur Dal Loose,3,214
TXN-12291,Tata Tea Gold,3,112
TXN-12292,Aashirvaad Atta 5kg,4,197
TXN-12293,Cardamom 100g,5,420
TXN-12294,Cardamom 100g,5,384
TXN-12295,Tur Dal Loose,4,492
TXN-12296,Lux Soap,2,85
TXN-12297,Tur Dal Loose,2,448
TXN-12298,Sugar 1kg,2,240
TXN-12299,Tata Tea Gold,3,328
TXN-12300,Aashirvaad Atta 5kg,1,287
TXN-12301,Tur Dal Loose,1,111
TXN-12302,Cardamom 100g,4,78
TXN-12303,Sugar 1kg,5,90
TXN-12304,Sugar 1kg,1,93
TXN-12305,Sugar 1kg,2,245
TXN-12306,Aashirvaad Atta 5kg,4,371
TXN-12307,Tur Dal Loose,5,147
TXN-12308,Basmati Rice 1kg,1,226
TXN-12309,Lux Soap,4,253
TXN-12310,Cardamom 100g,4,336
TXN-12311,Tata Tea Gold,4,380
TXN-12312,Tur Dal Loose,1,457
TXN-12313,Sugar 1kg,5,408
TXN-12314,Tur Dal Loose,5,300
TXN-12315,Cardamom 100g,5,228
TXN-12316,Cardamom 100g,4,470
TXN-12317,Tata Tea Gold,5,242
TXN-12318,Cardamom 100g,2,344
TXN-12319,Sugar 1kg,3,215
TXN-12320,Aashirvaad Atta 5kg,1,50
TXN-12321,Cardamom 100g,1,407
TXN-12322,Sugar 1kg,3,396
TXN-12323,Lux Soap,4,106
TXN-12324,Aashirvaad Atta 5kg,1,393
TXN-12325,Sugar 1kg,1,27
TXN-12326,Basmati Rice 1kg,1,146
TXN-12327,Sugar 1kg,1,104
TXN-12328,Aashirvaad Atta 5kg,2,103
TXN-12329,Tata Tea Gold,3,452
TXN-12330,Lux Soap,2,369
TXN-12331,Cardamom 100g,5,44
TXN-12332,Basmati Rice 1kg,5,224
TXN-12333,Basmati Rice 1kg,1,473
TXN-12334,Aashirvaad Atta 5kg,4,490
TXN-12335,Lux Soap,4,84
TXN-12336,Aashirvaad Atta 5kg,2,460
TXN-12337,Cardamom 100g,1,473
TXN-12338,Sugar 1kg,2,74
TXN-12339,Basmati Rice 1kg,4,396
TXN-12340,Tata Tea Gold,3,24
TXN-12341,Basmati Rice 1kg,2,383
TXN-12342,Tata Tea Gold,5,21
TXN-12343,Lux Soap,2,359
TXN-12344,Sugar 1kg,1,188
TXN-12345,Cardamom 100g,2,73
TXN-12346,Tur Dal Loose,1,377
TXN-12347,Tur Dal Loose,1,214
TXN-12348,Tur Dal Loose,1,56
TXN-12349,Tata Tea Gold,4,309
TXN-12350,Lux Soap,2,210
TXN-12351,Basmati Rice 1kg,4,54
TXN-12352,Aashirvaad Atta 5kg,2,319
TXN-12353,Sugar 1kg,2,126
TXN-12354,Aashirvaad Atta 5kg,5,243
TXN-12355,Aashirvaad Atta 5kg,5,96
TXN-12356,Tata Tea Gold,4,339
TXN-12357,Sugar 1kg,5,184
TXN-12358,Basmati Rice 1kg,5,30
TXN-12359,Tur Dal Loose,2,188
TXN-12360,Basmati Rice 1kg,2,387
TXN-12361,Basmati Rice 1kg,1,489
TXN-12362,Tur Dal Loose,3,80
TXN-12363,Lux Soap,2,318
TXN-12364,Basmati Rice 1kg,3,306
TXN-12365,Lux Soap,4,57
TXN-12366,Cardamom 100g,3,325
TXN-12367,Lux Soap,1,411
TXN-12368,Tata Tea Gold,4,117
TXN-12369,Sugar 1kg,2,101
TXN-12370,Basmati Rice 1kg,1,433
TXN-12371,Lux Soap,4,154
TXN-12372,Basmati Rice 1kg,5,467
TXN-12373,Tur Dal Loose,1,334
TXN-12374,Sugar 1kg,1,63
TXN-12375,Sugar 1kg,4,317
TXN-12376,Cardamom 100g,1,400
TXN-12377,Tur Dal Loose,2,487
TXN-12378,Lux Soap,3,308
TXN-12379,Aashirvaad Atta 5kg,4,395
TXN-12380,Tur Dal Loose,4,155
TXN-12381,Basmati Rice 1kg,2,334
TXN-12382,Cardamom 100g,2,34
TXN-12383,Cardamom 100g,1,444
TXN-12384,Tur Dal Loose,4,280
TXN-12385,Tur Dal Loose,2,162
TXN-12386,Lux Soap,1,131
TXN-12387,Basmati Rice 1kg,2,283
TXN-12388,Tur Dal Loose,4,397
TXN-12389,Lux Soap,1,176
TXN-12390,Tur Dal Loose,1,402
TXN-12391,Cardamom 100g,4,30
TXN-12392,Tata Tea Gold,5,318
TXN-12393,Sugar 1kg,2,363
TXN-12394,Aashirvaad Atta 5kg,5,247
TXN-12395,Aashirvaad Atta 5kg,5,320
TXN-12396,Tur Dal Loose,4,346
TXN-12397,Tur Dal Loose,2,418
TXN-12398,Cardamom 100g,3,198
TXN-12399,Lux Soap,3,27
TXN-12400,Lux Soap,5,32
TXN-12401,Tur Dal Loose,1,246
TXN-12402,Basmati Rice 1kg,2,84
TXN-12403,Basmati Rice 1kg,4,163
TXN-12404,Basmati Rice 1kg,1,481
TXN-12405,Cardamom 100g,4,38
TXN-12406,Tur Dal Loose,2,220
TXN-12407,Basmati Rice 1kg,3,158
TXN-12408,Tur Dal Loose,2,101
TXN-12409,Sugar 1kg,5,335
TXN-12410,Basmati Rice 1kg,2,74
TXN-12411,Tur Dal Loose,5,196
TXN-12412,Tur Dal Loose,3,290
TXN-12413,Sugar 1kg,1,153
TXN-12414,Basmati Rice 1kg,2,207
TXN-12415,Tata Tea Gold,2,369
TXN-12416,Lux Soap,3,307
TXN-12417,Cardamom 100g,2,435
TXN-12418,Lux Soap,1,53
TXN-12419,Aashirvaad Atta 5kg,5,324
TXN-12420,Basmati Rice 1kg,4,463
TXN-12421,Aashirvaad Atta 5kg,1,149
TXN-12422,Basmati Rice 1kg,3,241
TXN-12423,Basmati Rice 1kg,5,387
TXN-12424,Cardamom 100g,1,80
TXN-12425,Basmati Rice 1kg,4,292
TXN-12426,Aashirvaad Atta 5kg,4,317
TXN-12427,Lux Soap,1,366
TXN-12428,Basmati Rice 1kg,4,57
TXN-12429,Aashirvaad Atta 5kg,4,37
TXN-12430,Cardamom 100g,3,476
TXN-12431,Cardamom 100g,3,363
TXN-12432,Tur Dal Loose,2,168
TXN-12433,Basmati Rice 1kg,4,442
TXN-12434,Sugar 1kg,4,93
TXN-12435,Tur Dal Loose,4,295
TXN-12436,Tata Tea Gold,3,135
TXN-12437,Cardamom 100g,4,233
TXN-12438,Lux Soap,1,295
TXN-12439,Aashirvaad Atta 5kg,3,247
TXN-12440,Lux Soap,4,422
TXN-12441,Basmati Rice 1kg,4,363
TXN-12442,Cardamom 100g,4,434
TXN-12443,Basmati Rice 1kg,4,24
TXN-12444,Lux Soap,4,497
TXN-12445,Lux Soap,5,188
TXN-12446,Lux Soap,5,419
TXN-12447,Basmati Rice 1kg,1,208
TXN-12448,Sugar 1kg,2,89
TXN-12449,Basmati Rice 1kg,4,442
TXN-12450,Tata Tea Gold,2,211
TXN-12451,Tur Dal Loose,5,423
TXN-12452,Tata Tea Gold,1,412
TXN-12453,Tur Dal Loose,4,373
TXN-12454,Aashirvaad Atta 5kg,1,95
TXN-12455,Aashirvaad Atta 5kg,3,107
TXN-12456,Sugar 1kg,2,39
TXN-12457,Cardamom 100g,5,81
TXN-12458,Basmati Rice 1kg,3,258
TXN-12459,Tur Dal Loose,2,444
TXN-12460,Basmati Rice 1kg,1,321
TXN-12461,Tata Tea Gold,4,116
TXN-12462,Basmati Rice 1kg,3,59
TXN-12463,Sugar 1kg,2,435
TXN-12464,Tur Dal Loose,3,150
TXN-12465,Aashirvaad Atta 5kg,1,163
TXN-12466,Lux Soap,4,253
TXN-12467,Sugar 1kg,2,386
TXN-12468,Tata Tea Gold,3,276
TXN-12469,Basmati Rice 1kg,4,363
TXN-12470,Cardamom 100g,2,189
TXN-12471,Aashirvaad Atta 5kg,2,158
TXN-12472,Tata Tea Gold,3,397
TXN-12473,Tata Tea Gold,1,87
TXN-12474,Aashirvaad Atta 5kg,2,468
TXN-12475,Aashirvaad Atta 5kg,2,177
TXN-12476,Tata Tea Gold,5,348
TXN-12477,Aashirvaad Atta 5kg,3,380
TXN-12478,Sugar 1kg,4,369
TXN-12479,Tur Dal Loose,4,347
TXN-12480,Tur Dal Loose,2,64
TXN-12481,Tata Tea Gold,2,332
TXN-12482,Aashirvaad Atta 5kg,2,200
TXN-12483,Cardamom 100g,4,259
TXN-12484,Cardamom 100g,1,101
TXN-12485,Sugar 1kg,2,174
TXN-12486,Sugar 1kg,2,430
TXN-12487,Sugar 1kg,3,98
TXN-12488,Tata Tea Gold,1,429
TXN-12489,Tur Dal Loose,1,39
TXN-12490,Lux Soap,5,193
TXN-12491,Basmati Rice 1kg,5,310
TXN-12492,Tur Dal Loose,1,303
TXN-12493,Tata Tea Gold,1,194
TXN-12494,Lux Soap,4,149
TXN-12495,Cardamom 100g,4,111
TXN-12496,Tata Tea Gold,5,428
TXN-12497,Basmati Rice 1kg,3,421
TXN-12498,Aashirvaad Atta 5kg,4,430
TXN-12499,Aashirvaad Atta 5kg,2,484
TXN-12500,Sugar 1kg,4,109
TXN-12501,Sugar 1kg,4,476
TXN-12502,Tur Dal Loose,4,75
TXN-12503,Lux Soap,1,163
TXN-12504,Tata Tea Gold,5,241
TXN-12505,Aashirvaad Atta 5kg,3,115
TXN-12506,Tata Tea Gold,3,439
TXN-12507,Basmati Rice 1kg,5,214
TXN-12508,Basmati Rice 1kg,1,471
TXN-12509,Aashirvaad Atta 5kg,3,239
TXN-12510,Lux Soap,1,119
TXN-12511,Cardamom 100g,1,155
TXN-12512,Tur Dal Loose,4,30
TXN-12513,Sugar 1kg,2,238
TXN-12514,Basmati Rice 1kg,4,450
TXN-12515,Aashirvaad Atta 5kg,2,390
TXN-12516,Tur Dal Loose,1,374
TXN-12517,Lux Soap,4,423
TXN-12518,Tur Dal Loose,1,435
TXN-12519,Tur Dal Loose,5,261
TXN-12520,Lux Soap,3,347
TXN-12521,Tata Tea Gold,2,238
TXN-12522,Basmati Rice 1kg,3,477
TXN-12523,Aashirvaad Atta 5kg,5,243
TXN-12524,Basmati Rice 1kg,5,452
TXN-12525,Tata Tea Gold,3,164
TXN-12526,Tur Dal Loose,5,426
TXN-12527,Lux Soap,5,153
TXN-12528,Sugar 1kg,4,182
TXN-12529,Tur Dal Loose,2,164
TXN-12530,Lux Soap,1,373
TXN-12531,Cardamom 100g,4,198
TXN-12532,Tata Tea Gold,5,66
TXN-12533,Basmati Rice 1kg,4,420
TXN-12534,Basmati Rice 1kg,3,473
TXN-12535,Sugar 1kg,2,477
TXN-12536,Cardamom 100g,1,458
TXN-12537,Tata Tea Gold,5,283
TXN-12538,Basmati Rice 1kg,5,84
TXN-12539,Lux Soap,4,290
TXN-12540,Sugar 1kg,5,251
TXN-12541,Aashirvaad Atta 5kg,3,240
TXN-12542,Lux Soap,2,414
TXN-12543,Cardamom 100g,4,449
TXN-12544,Tata Tea Gold,4,278
TXN-12545,Aashirvaad Atta 5kg,3,191
TXN-12546,Aashirvaad Atta 5kg,2,466
TXN-12547,Tur Dal Loose,3,121
TXN-12548,Tata Tea Gold,1,281
TXN-12549,Lux Soap,3,441
TXN-12550,Tata Tea Gold,1,435
TXN-12551,Tur Dal Loose,2,89
TXN-12552,Lux Soap,5,308
TXN-12553,Lux Soap,1,138
TXN-12554,Sugar 1kg,4,195
TXN-12555,Cardamom 100g,3,397
TXN-12556,Sugar 1kg,5,237
TXN-12557,Basmati Rice 1kg,1,77
TXN-12558,Tur Dal Loose,1,411
TXN-12559,Lux Soap,4,185
TXN-12560,Lux Soap,2,428
TXN-12561,Basmati Rice 1kg,1,230
TXN-12562,Aashirvaad Atta 5kg,4,142
TXN-12563,Tata Tea Gold,2,243
TXN-12564,Basmati Rice 1kg,2,293
TXN-12565,Tata Tea Gold,5,259
TXN-12566,Aashirvaad Atta 5kg,4,284
TXN-12567,Lux Soap,3,54
TXN-12568,Sugar 1kg,3,108
TXN-12569,Tata Tea Gold,1,481
TXN-12570,Lux Soap,1,153
TXN-12571,Aashirvaad Atta 5kg,4,409
TXN-12572,Lux Soap,1,29
TXN-12573,Basmati Rice 1kg,5,73
TXN-12574,Tata Tea Gold,2,499
TXN-12575,Tata Tea Gold,2,65
TXN-12576,Sugar 1kg,5,168
TXN-12577,Basmati Rice 1kg,1,205
TXN-12578,Tur Dal Loose,4,299
TXN-12579,Tur Dal Loose,3,397
TXN-12580,Sugar 1kg,4,220
TXN-12581,Cardamom 100g,4,395
TXN-12582,Aashirvaad Atta 5kg,3,44
TXN-12583,Cardamom 100g,5,457
TXN-12584,Sugar 1kg,3,39
TXN-12585,Tata Tea Gold,2,281
TXN-12586,Cardamom 100g,3,199
TXN-12587,Cardamom 100g,1,193
TXN-12588,Aashirvaad Atta 5kg,4,194
TXN-12589,Basmati Rice 1kg,1,279
TXN-12590,Tata Tea Gold,2,110
TXN-12591,Sugar 1kg,2,45
TXN-12592,Lux Soap,4,273
TXN-12593,Cardamom 100g,5,405
TXN-12594,Sugar 1kg,1,78
TXN-12595,Tata Tea Gold,1,460
TXN-12596,Tur Dal Loose,5,452
TXN-12597,Cardamom 100g,4,66
TXN-12598,Lux Soap,5,39
TXN-12599,Cardamom 100g,2,156
TXN-12600,Tata Tea Gold,2,365
TXN-12601,Basmati Rice 1kg,1,270
TXN-12602,Aashirvaad Atta 5kg,2,270
TXN-12603,Basmati Rice 1kg,5,407
TXN-12604,Cardamom 100g,4,396
TXN-12605,Cardamom 100g,4,233
TXN-12606,Lux Soap,5,111
TXN-12607,Tur Dal Loose,2,51
TXN-12608,Cardamom 100g,3,287
TXN-12609,Basmati Rice 1kg,2,417
TXN-12610,Lux Soap,2,60
TXN-12611,Cardamom 100g,2,207
TXN-12612,Sugar 1kg,1,153
TXN-12613,Aashirvaad Atta 5kg,2,403
TXN-12614,Aashirvaad Atta 5kg,1,246
TXN-12615,Tur Dal Loose,3,221
TXN-12616,Basmati Rice 1kg,5,56
TXN-12617,Tata Tea Gold,4,154
TXN-12618,Lux Soap,4,45
TXN-12619,Cardamom 100g,3,386
TXN-12620,Basmati Rice 1kg,3,496
TXN-12621,Basmati Rice 1kg,5,498
TXN-12622,Basmati Rice 1kg,1,279
TXN-12623,Cardamom 100g,5,194
TXN-12624,Tata Tea Gold,5,59
TXN-12625,Tur Dal Loose,4,246
TXN-12626,Lux Soap,3,475
TXN-12627,Tur Dal Loose,5,171
TXN-12628,Aashirvaad Atta 5kg,2,269
TXN-12629,Sugar 1kg,5,159
TXN-12630,Lux Soap,2,476
TXN-12631,Lux Soap,5,248
TXN-12632,Tata Tea Gold,3,25
TXN-12633,Tur Dal Loose,2,302
TXN-12634,Sugar 1kg,3,350
TXN-12635,Tata Tea Gold,3,52
TXN-12636,Cardamom 100g,4,234
TXN-12637,Tur Dal Loose,5,323
TXN-12638,Sugar 1kg,4,245
TXN-12639,Sugar 1kg,2,160
TXN-12640,Lux Soap,1,269
TXN-12641,Sugar 1kg,1,150
TXN-12642,Sugar 1kg,1,491
TXN-12643,Lux Soap,4,294
TXN-12644,Cardamom 100g,3,132
TXN-12645,Basmati Rice 1kg,5,127
TXN-12646,Lux Soap,1,211
TXN-12647,Lux Soap,3,323
TXN-12648,Basmati Rice 1kg,5,350
TXN-12649,Aashirvaad Atta 5kg,5,34
TXN-12650,Lux Soap,5,308
TXN-12651,Cardamom 100g,2,124
TXN-12652,Cardamom 100g,3,460
TXN-12653,Tur Dal Loose,1,146
TXN-12654,Lux Soap,1,391
TXN-12655,Aashirvaad Atta 5kg,3,341
TXN-12656,Lux Soap,2,306
TXN-12657,Tur Dal Loose,5,200
TXN-12658,Sugar 1kg,3,485
TXN-12659,Tur Dal Loose,3,78
TXN-12660,Basmati Rice 1kg,4,73
TXN-12661,Basmati Rice 1kg,4,75
TXN-12662,Sugar 1kg,5,456
TXN-12663,Cardamom 100g,2,136
TXN-12664,Cardamom 100g,2,293
TXN-12665,Tata Tea Gold,2,255
TXN-12666,Cardamom 100g,3,37
TXN-12667,Lux Soap,3,315
TXN-12668,Lux Soap,1,295
TXN-12669,Cardamom 100g,4,240
TXN-12670,Basmati Rice 1kg,1,328
TXN-12671,Basmati Rice 1kg,4,488
TXN-12672,Sugar 1kg,1,108
TXN-12673,Tur Dal Loose,1,28
TXN-12674,Cardamom 100g,1,72
TXN-12675,Cardamom 100g,4,23
TXN-12676,Tur Dal Loose,1,373
TXN-12677,Tur Dal Loose,3,296
TXN-12678,Aashirvaad Atta 5kg,4,418
TXN-12679,Aashirvaad Atta 5kg,3,360
TXN-12680,Basmati Rice 1kg,5,340
TXN-12681,Cardamom 100g,2,126
TXN-12682,Tata Tea Gold,1,168
TXN-12683,Tata Tea Gold,5,412
TXN-12684,Tur Dal Loose,4,159
TXN-12685,Tata Tea Gold,3,185
TXN-12686,Basmati Rice 1kg,3,56
TXN-12687,Basmati Rice 1kg,3,196
TXN-12688,Tata Tea Gold,2,197
TXN-12689,Basmati Rice 1kg,1,470
TXN-12690,Sugar 1kg,4,421
TXN-12691,Tur Dal Loose,1,67
TXN-12692,Sugar 1kg,2,153
TXN-12693,Lux Soap,3,210
TXN-12694,Aashirvaad Atta 5kg,5,86
TXN-12695,Tata Tea Gold,3,50
TXN-12696,Cardamom 100g,2,119
TXN-12697,Tur Dal Loose,1,382
TXN-12698,Tata Tea Gold,1,451
TXN-12699,Cardamom 100g,2,472
TXN-12700,Tur Dal Loose,2,80
TXN-12701,Cardamom 100g,5,366
TXN-12702,Aashirvaad Atta 5kg,3,123
TXN-12703,Lux Soap,3,311
TXN-12704,Cardamom 100g,5,422
TXN-12705,Basmati Rice 1kg,5,373
TXN-12706,Cardamom 100g,4,296
TXN-12707,Cardamom 100g,4,409
TXN-12708,Sugar 1kg,3,120
TXN-12709,Basmati Rice 1kg,4,237
TXN-12710,Sugar 1kg,1,283
TXN-12711,Cardamom 100g,1,165
TXN-12712,Lux Soap,5,52
TXN-12713,Tata Tea Gold,3,385
TXN-12714,Lux Soap,4,53
TXN-12715,Aashirvaad Atta 5kg,4,451
TXN-12716,Tata Tea Gold,2,313
TXN-12717,Basmati Rice 1kg,4,462
TXN-12718,Basmati Rice 1kg,3,325
TXN-12719,Sugar 1kg,4,319
TXN-12720,Cardamom 100g,1,237
TXN-12721,Sugar 1kg,1,34
TXN-12722,Tata Tea Gold,5,306
TXN-12723,Basmati Rice 1kg,1,202
TXN-12724,Tata Tea Gold,2,233
TXN-12725,Sugar 1kg,1,378
TXN-12726,Basmati Rice 1kg,2,186
TXN-12727,Lux Soap,4,63
TXN-12728,Cardamom 100g,2,205
TXN-12729,Cardamom 100g,5,470
TXN-12730,Tur Dal Loose,1,202
TXN-12731,Basmati Rice 1kg,5,433
TXN-12732,Aashirvaad Atta 5kg,5,266
TXN-12733,Tur Dal Loose,1,186
TXN-12734,Aashirvaad Atta 5kg,4,117
TXN-12735,Tur Dal Loose,2,181
TXN-12736,Cardamom 100g,5,316
TXN-12737,Lux Soap,2,314
TXN-12738,Tata Tea Gold,2,234
TXN-12739,Cardamom 100g,1,72
TXN-12740,Aashirvaad Atta 5kg,3,259
TXN-12741,Sugar 1kg,5,181
TXN-12742,Cardamom 100g,5,278
TXN-12743,Tata Tea Gold,2,153
TXN-12744,Basmati Rice 1kg,1,350
TXN-12745,Sugar 1kg,1,86
TXN-12746,Lux Soap,2,287
TXN-12747,Tata Tea Gold,3,114
TXN-12748,Tur Dal Loose,2,284
TXN-12749,Sugar 1kg,5,154
TXN-12750,Tur Dal Loose,4,298
TXN-12751,Lux Soap,2,288
TXN-12752,Cardamom 100g,4,365
TXN-12753,Aashirvaad Atta 5kg,1,118
TXN-12754,Sugar 1kg,1,331
TXN-12755,Cardamom 100g,5,335
TXN-12756,Tata Tea Gold,1,99
TXN-12757,Basmati Rice 1kg,4,333
TXN-12758,Lux Soap,4,314
TXN-12759,Lux Soap,1,469
TXN-12760,Sugar 1kg,1,220
TXN-12761,Cardamom 100g,1,32
TXN-12762,Sugar 1kg,3,60
TXN-12763,Sugar 1kg,5,108
TXN-12764,Lux Soap,3,426
TXN-12765,Aashirvaad Atta 5kg,5,421
TXN-12766,Tata Tea Gold,5,252
TXN-12767,Tur Dal Loose,1,285
TXN-12768,Sugar 1kg,4,427
TXN-12769,Tata Tea Gold,3,495
TXN-12770,Tur Dal Loose,4,225
TXN-12771,Aashirvaad Atta 5kg,3,354
TXN-12772,Sugar 1kg,4,219
TXN-12773,Basmati Rice 1kg,5,26
TXN-12774,Aashirvaad Atta 5kg,3,74
TXN-12775,Tur Dal Loose,3,175
TXN-12776,Lux Soap,2,21
TXN-12777,Tata Tea Gold,5,93
TXN-12778,Sugar 1kg,3,116
TXN-12779,Aashirvaad Atta 5kg,4,385
TXN-12780,Basmati Rice 1kg,3,43
TXN-12781,Cardamom 100g,5,483
TXN-12782,Aashirvaad Atta 5kg,5,75
TXN-12783,Aashirvaad Atta 5kg,5,347
TXN-12784,Basmati Rice 1kg,5,264
TXN-12785,Tata Tea Gold,1,241
TXN-12786,Lux Soap,4,263
TXN-12787,Lux Soap,3,81
TXN-12788,Sugar 1kg,5,224
TXN-12789,Sugar 1kg,5,368
TXN-12790,Tur Dal Loose,3,370
TXN-12791,Tur Dal Loose,1,463
TXN-12792,Sugar 1kg,3,165
TXN-12793,Basmati Rice 1kg,3,471
TXN-12794,Tur Dal Loose,4,317
TXN-12795,Aashirvaad Atta 5kg,4,127
TXN-12796,Sugar 1kg,5,114
TXN-12797,Sugar 1kg,3,83
TXN-12798,Sugar 1kg,4,69
TXN-12799,Tata Tea Gold,5,479
TXN-12800,Basmati Rice 1kg,2,226
TXN-12801,Sugar 1kg,3,362
TXN-12802,Tur Dal Loose,4,190
TXN-12803,Cardamom 100g,4,186
TXN-12804,Sugar 1kg,4,43
TXN-12805,Basmati Rice 1kg,2,212
TXN-12806,Aashirvaad Atta 5kg,2,336
TXN-12807,Tur Dal Loose,5,93
TXN-12808,Cardamom 100g,1,139
TXN-12809,Sugar 1kg,5,400
TXN-12810,Sugar 1kg,4,489
TXN-12811,Lux Soap,3,184
TXN-12812,Lux Soap,4,114
TXN-12813,Basmati Rice 1kg,2,322
TXN-12814,Sugar 1kg,2,123
TXN-12815,Tata Tea Gold,5,137
TXN-12816,Tata Tea Gold,3,461
TXN-12817,Lux Soap,3,435
TXN-12818,Tur Dal Loose,3,483
TXN-12819,Cardamom 100g,3,165
TXN-12820,Tata Tea Gold,1,123
TXN-12821,Aashirvaad Atta 5kg,3,104
TXN-12822,Tata Tea Gold,5,20
TXN-12823,Tur Dal Loose,2,58
TXN-12824,Tur Dal Loose,2,479
TXN-12825,Aashirvaad Atta 5kg,5,266
TXN-12826,Tur Dal Loose,4,120
TXN-12827,Lux Soap,5,296
TXN-12828,Sugar 1kg,2,328
TXN-12829,Lux Soap,2,409
TXN-12830,Cardamom 100g,2,228
TXN-12831,Tata Tea Gold,2,466
TXN-12832,Basmati Rice 1kg,4,46
TXN-12833,Aashirvaad Atta 5kg,5,24
TXN-12834,Tata Tea Gold,3,339
TXN-12835,Aashirvaad Atta 5kg,4,198
TXN-12836,Aashirvaad Atta 5kg,1,255
TXN-12837,Cardamom 100g,4,384
TXN-12838,Lux Soap,4,172
TXN-12839,Basmati Rice 1kg,1,209
TXN-12840,Lux Soap,5,199
TXN-12841,Tur Dal Loose,3,54
TXN-12842,Tur Dal Loose,2,107
TXN-12843,Sugar 1kg,3,71
TXN-12844,Basmati Rice 1kg,4,466
TXN-12845,Tur Dal Loose,4,443
TXN-12846,Tata Tea Gold,4,379
TXN-12847,Tur Dal Loose,2,30
TXN-12848,Basmati Rice 1kg,4,462
TXN-12849,Tur Dal Loose,1,373
TXN-12850,Lux Soap,5,473
TXN-12851,Tur Dal Loose,3,188
TXN-12852,Tata Tea Gold,4,165
TXN-12853,Cardamom 100g,4,470
TXN-12854,Basmati Rice 1kg,3,388
TXN-12855,Cardamom 100g,1,215
TXN-12856,Aashirvaad Atta 5kg,5,135
TXN-12857,Basmati Rice 1kg,1,408
TXN-12858,Lux Soap,5,431
TXN-12859,Sugar 1kg,3,398
TXN-12860,Lux Soap,3,342
TXN-12861,Cardamom 100g,1,140
